
Récapitulatif de mes puissances atteintes en W

Date et heure de relève par le distributeur;Puissance atteinte (W);Nature de la donnée
12:00:00;40;Réelle
11:30:00;56;Réelle
11:00:00;60;Réelle
10:30:00;38;Réelle
10:00:00;66;Réelle
09:30:00;50;Réelle
09:00:00;56;Réelle
08:30:00;64;Réelle
08:00:00;46;Réelle
07:30:00;68;Réelle
07:00:00;84;Réelle
06:30:00;154;Réelle
06:00:00;58;Réelle
05:30:00;58;Réelle
05:00:00;54;Réelle
04:30:00;30;Réelle
04:00:00;58;Réelle
03:30:00;44;Réelle
03:00:00;44;Réelle
02:30:00;62;Réelle
02:00:00;30;Réelle
01:30:00;66;Réelle
01:00:00;72;Réelle
00:30:00;80;Réelle

21/05/2023;;
00:00:00;56;Réelle
23:30:00;94;Réelle
23:00:00;88;Réelle
22:30:00;98;Réelle
22:00:00;78;Réelle
21:30:00;56;Réelle
21:00:00;86;Réelle
20:30:00;48;Réelle
20:00:00;46;Réelle
19:30:00;64;Réelle
19:00:00;36;Réelle
18:30:00;64;Réelle
18:00:00;54;Réelle
17:30:00;48;Réelle
17:00:00;76;Réelle
16:30:00;118;Réelle
16:00:00;122;Réelle
15:30:00;64;Réelle
15:00:00;72;Réelle
14:30:00;64;Réelle
14:00:00;32;Réelle
13:30:00;68;Réelle
13:00:00;148;Réelle
12:30:00;150;Réelle
12:00:00;200;Réelle
11:30:00;282;Réelle
11:00:00;196;Réelle
10:30:00;210;Réelle
10:00:00;194;Réelle
09:30:00;550;Réelle
09:00:00;356;Réelle
08:30:00;48;Réelle
08:00:00;52;Réelle
07:30:00;32;Réelle
07:00:00;60;Réelle
06:30:00;36;Réelle
06:00:00;48;Réelle
05:30:00;52;Réelle
05:00:00;32;Réelle
04:30:00;68;Réelle
04:00:00;30;Réelle
03:30:00;62;Réelle
03:00:00;68;Réelle
02:30:00;74;Réelle
02:00:00;120;Réelle
01:30:00;138;Réelle
01:00:00;54;Réelle
00:30:00;40;Réelle

20/05/2023;;
00:00:00;78;Réelle
23:30:00;60;Réelle
23:00:00;72;Réelle
22:30:00;48;Réelle
22:00:00;30;Réelle
21:30:00;58;Réelle
21:00:00;32;Réelle
20:30:00;44;Réelle
20:00:00;52;Réelle
19:30:00;26;Réelle
19:00:00;58;Réelle
18:30:00;36;Réelle
18:00:00;40;Réelle
17:30:00;56;Réelle
17:00:00;24;Réelle
16:30:00;56;Réelle
16:00:00;40;Réelle
15:30:00;38;Réelle
15:00:00;56;Réelle
14:30:00;24;Réelle
14:00:00;54;Réelle
13:30:00;42;Réelle
13:00:00;34;Réelle
12:30:00;58;Réelle
12:00:00;26;Réelle
11:30:00;50;Réelle
11:00:00;44;Réelle
10:30:00;32;Réelle
10:00:00;58;Réelle
09:30:00;28;Réelle
09:00:00;66;Réelle
08:30:00;64;Réelle
08:00:00;32;Réelle
07:30:00;60;Réelle
07:00:00;28;Réelle
06:30:00;48;Réelle
06:00:00;48;Réelle
05:30:00;28;Réelle
05:00:00;58;Réelle
04:30:00;32;Réelle
04:00:00;46;Réelle
03:30:00;52;Réelle
03:00:00;26;Réelle
02:30:00;66;Réelle
02:00:00;36;Réelle
01:30:00;52;Réelle
01:00:00;70;Réelle
00:30:00;172;Réelle

19/05/2023;;
00:00:00;76;Réelle
23:30:00;58;Réelle
23:00:00;52;Réelle
22:30:00;24;Réelle
22:00:00;56;Réelle
21:30:00;34;Réelle
21:00:00;40;Réelle
20:30:00;54;Réelle
20:00:00;22;Réelle
19:30:00;54;Réelle
19:00:00;38;Réelle
18:30:00;36;Réelle
18:00:00;56;Réelle
17:30:00;22;Réelle
17:00:00;54;Réelle
16:30:00;38;Réelle
16:00:00;36;Réelle
15:30:00;56;Réelle
15:00:00;22;Réelle
14:30:00;54;Réelle
14:00:00;38;Réelle
13:30:00;36;Réelle
13:00:00;56;Réelle
12:30:00;22;Réelle
12:00:00;52;Réelle
11:30:00;40;Réelle
11:00:00;36;Réelle
10:30:00;56;Réelle
10:00:00;22;Réelle
09:30:00;52;Réelle
09:00:00;38;Réelle
08:30:00;36;Réelle
08:00:00;56;Réelle
07:30:00;22;Réelle
07:00:00;52;Réelle
06:30:00;44;Réelle
06:00:00;36;Réelle
05:30:00;56;Réelle
05:00:00;60;Réelle
04:30:00;178;Réelle
04:00:00;54;Réelle
03:30:00;56;Réelle
03:00:00;26;Réelle
02:30:00;46;Réelle
02:00:00;44;Réelle
01:30:00;30;Réelle
01:00:00;56;Réelle
00:30:00;26;Réelle

18/05/2023;;
00:00:00;46;Réelle
23:30:00;44;Réelle
23:00:00;30;Réelle
22:30:00;56;Réelle
22:00:00;26;Réelle
21:30:00;46;Réelle
21:00:00;42;Réelle
20:30:00;32;Réelle
20:00:00;56;Réelle
19:30:00;24;Réelle
19:00:00;50;Réelle
18:30:00;40;Réelle
18:00:00;34;Réelle
17:30:00;54;Réelle
17:00:00;24;Réelle
16:30:00;50;Réelle
16:00:00;40;Réelle
15:30:00;34;Réelle
15:00:00;56;Réelle
14:30:00;22;Réelle
14:00:00;52;Réelle
13:30:00;38;Réelle
13:00:00;36;Réelle
12:30:00;54;Réelle
12:00:00;24;Réelle
11:30:00;50;Réelle
11:00:00;38;Réelle
10:30:00;36;Réelle
10:00:00;54;Réelle
09:30:00;38;Réelle
09:00:00;70;Réelle
08:30:00;46;Réelle
08:00:00;44;Réelle
07:30:00;60;Réelle
07:00:00;32;Réelle
06:30:00;64;Réelle
06:00:00;40;Réelle
05:30:00;50;Réelle
05:00:00;66;Réelle
04:30:00;46;Réelle
04:00:00;76;Réelle
03:30:00;52;Réelle
03:00:00;66;Réelle
02:30:00;68;Réelle
02:00:00;44;Réelle
01:30:00;64;Réelle
01:00:00;36;Réelle
00:30:00;56;Réelle

17/05/2023;;
00:00:00;50;Réelle
23:30:00;40;Réelle
23:00:00;64;Réelle
22:30:00;24;Réelle
22:00:00;52;Réelle
21:30:00;42;Réelle
21:00:00;34;Réelle
20:30:00;58;Réelle
20:00:00;22;Réelle
19:30:00;54;Réelle
19:00:00;40;Réelle
18:30:00;36;Réelle
18:00:00;56;Réelle
17:30:00;22;Réelle
17:00:00;56;Réelle
16:30:00;38;Réelle
16:00:00;38;Réelle
15:30:00;56;Réelle
15:00:00;24;Réelle
14:30:00;54;Réelle
14:00:00;40;Réelle
13:30:00;38;Réelle
13:00:00;56;Réelle
12:30:00;24;Réelle
12:00:00;54;Réelle
11:30:00;46;Réelle
11:00:00;36;Réelle
10:30:00;56;Réelle
10:00:00;62;Réelle
09:30:00;178;Réelle
09:00:00;64;Réelle
08:30:00;54;Réelle
08:00:00;46;Réelle
07:30:00;62;Réelle
07:00:00;40;Réelle
06:30:00;38;Réelle
06:00:00;54;Réelle
05:30:00;24;Réelle
05:00:00;58;Réelle
04:30:00;34;Réelle
04:00:00;42;Réelle
03:30:00;50;Réelle
03:00:00;28;Réelle
02:30:00;58;Réelle
02:00:00;36;Réelle
01:30:00;52;Réelle
01:00:00;56;Réelle
00:30:00;44;Réelle

16/05/2023;;
00:00:00;68;Réelle
23:30:00;38;Réelle
23:00:00;54;Réelle
22:30:00;58;Réelle
22:00:00;36;Réelle
21:30:00;64;Réelle
21:00:00;42;Réelle
20:30:00;58;Réelle
20:00:00;62;Réelle
19:30:00;42;Réelle
19:00:00;68;Réelle
18:30:00;46;Réelle
18:00:00;58;Réelle
17:30:00;70;Réelle
17:00:00;42;Réelle
16:30:00;76;Réelle
16:00:00;84;Réelle
15:30:00;160;Réelle
15:00:00;80;Réelle
14:30:00;56;Réelle
14:00:00;40;Réelle
13:30:00;40;Réelle
13:00:00;58;Réelle
12:30:00;32;Réelle
12:00:00;70;Réelle
11:30:00;64;Réelle
11:00:00;52;Réelle
10:30:00;74;Réelle
10:00:00;42;Réelle
09:30:00;70;Réelle
09:00:00;64;Réelle
08:30:00;58;Réelle
08:00:00;66;Réelle
07:30:00;32;Réelle
07:00:00;60;Réelle
06:30:00;42;Réelle
06:00:00;44;Réelle
05:30:00;60;Réelle
05:00:00;30;Réelle
04:30:00;60;Réelle
04:00:00;40;Réelle
03:30:00;54;Réelle
03:00:00;68;Réelle
02:30:00;38;Réelle
02:00:00;72;Réelle
01:30:00;54;Réelle
01:00:00;56;Réelle
00:30:00;86;Réelle

15/05/2023;;
00:00:00;54;Réelle
23:30:00;86;Réelle
23:00:00;92;Réelle
22:30:00;106;Réelle
22:00:00;128;Réelle
21:30:00;78;Réelle
21:00:00;84;Réelle
20:30:00;74;Réelle
20:00:00;172;Réelle
19:30:00;58;Réelle
19:00:00;58;Réelle
18:30:00;58;Réelle
18:00:00;26;Réelle
17:30:00;50;Réelle
17:00:00;54;Réelle
16:30:00;28;Réelle
16:00:00;64;Réelle
15:30:00;54;Réelle
15:00:00;36;Réelle
14:30:00;72;Réelle
14:00:00;58;Réelle
13:30:00;178;Réelle
13:00:00;156;Réelle
12:30:00;74;Réelle
12:00:00;52;Réelle
11:30:00;58;Réelle
11:00:00;80;Réelle
10:30:00;56;Réelle
10:00:00;106;Réelle
09:30:00;64;Réelle
09:00:00;42;Réelle
08:30:00;64;Réelle
08:00:00;28;Réelle
07:30:00;66;Réelle
07:00:00;68;Réelle
06:30:00;70;Réelle
06:00:00;178;Réelle
05:30:00;60;Réelle
05:00:00;58;Réelle
04:30:00;58;Réelle
04:00:00;28;Réelle
03:30:00;60;Réelle
03:00:00;52;Réelle
02:30:00;54;Réelle
02:00:00;72;Réelle
01:30:00;54;Réelle
01:00:00;94;Réelle
00:30:00;116;Réelle

14/05/2023;;
00:00:00;122;Réelle
23:30:00;62;Réelle
23:00:00;60;Réelle
22:30:00;220;Réelle
22:00:00;98;Réelle
21:30:00;912;Réelle
21:00:00;518;Réelle
20:30:00;66;Réelle
20:00:00;698;Réelle
19:30:00;1962;Réelle
19:00:00;246;Réelle
18:30:00;156;Réelle
18:00:00;162;Réelle
17:30:00;260;Réelle
17:00:00;520;Réelle
16:30:00;38;Réelle
16:00:00;58;Réelle
15:30:00;24;Réelle
15:00:00;56;Réelle
14:30:00;42;Réelle
14:00:00;38;Réelle
13:30:00;58;Réelle
13:00:00;56;Réelle
12:30:00;72;Réelle
12:00:00;130;Réelle
11:30:00;98;Réelle
11:00:00;86;Réelle
10:30:00;102;Réelle
10:00:00;82;Réelle
09:30:00;108;Réelle
09:00:00;30;Réelle
08:30:00;82;Réelle
08:00:00;44;Réelle
07:30:00;78;Réelle
07:00:00;82;Réelle
06:30:00;186;Réelle
06:00:00;74;Réelle
05:30:00;66;Réelle
05:00:00;66;Réelle
04:30:00;70;Réelle
04:00:00;48;Réelle
03:30:00;62;Réelle
03:00:00;34;Réelle
02:30:00;48;Réelle
02:00:00;50;Réelle
01:30:00;32;Réelle
01:00:00;60;Réelle
00:30:00;34;Réelle

13/05/2023;;
00:00:00;48;Réelle
23:30:00;52;Réelle
23:00:00;32;Réelle
22:30:00;58;Réelle
22:00:00;44;Réelle
21:30:00;56;Réelle
21:00:00;312;Réelle
20:30:00;786;Réelle
20:00:00;644;Réelle
19:30:00;1118;Réelle
19:00:00;1244;Réelle
18:30:00;288;Réelle
18:00:00;42;Réelle
17:30:00;46;Réelle
17:00:00;64;Réelle
16:30:00;66;Réelle
16:00:00;178;Réelle
15:30:00;70;Réelle
15:00:00;142;Réelle
14:30:00;186;Réelle
14:00:00;208;Réelle
13:30:00;1316;Réelle
13:00:00;152;Réelle
12:30:00;1488;Réelle
12:00:00;616;Réelle
11:30:00;76;Réelle
11:00:00;64;Réelle
10:30:00;924;Réelle
10:00:00;302;Réelle
09:30:00;62;Réelle
09:00:00;28;Réelle
08:30:00;56;Réelle
08:00:00;28;Réelle
07:30:00;52;Réelle
07:00:00;40;Réelle
06:30:00;42;Réelle
06:00:00;58;Réelle
05:30:00;66;Réelle
05:00:00;172;Réelle
04:30:00;68;Réelle
04:00:00;60;Réelle
03:30:00;56;Réelle
03:00:00;30;Réelle
02:30:00;62;Réelle
02:00:00;36;Réelle
01:30:00;50;Réelle
01:00:00;54;Réelle
00:30:00;40;Réelle

12/05/2023;;
00:00:00;106;Réelle
23:30:00;154;Réelle
23:00:00;168;Réelle
22:30:00;176;Réelle
22:00:00;162;Réelle
21:30:00;380;Réelle
21:00:00;1324;Réelle
20:30:00;1598;Réelle
20:00:00;58;Réelle
19:30:00;508;Réelle
19:00:00;44;Réelle
18:30:00;72;Réelle
18:00:00;82;Réelle
17:30:00;180;Réelle
17:00:00;70;Réelle
16:30:00;70;Réelle
16:00:00;72;Réelle
15:30:00;50;Réelle
15:00:00;86;Réelle
14:30:00;112;Réelle
14:00:00;108;Réelle
13:30:00;148;Réelle
13:00:00;740;Réelle
12:30:00;100;Réelle
12:00:00;60;Réelle
11:30:00;44;Réelle
11:00:00;94;Réelle
10:30:00;124;Réelle
10:00:00;102;Réelle
09:30:00;62;Réelle
09:00:00;118;Réelle
08:30:00;58;Réelle
08:00:00;44;Réelle
07:30:00;48;Réelle
07:00:00;72;Réelle
06:30:00;32;Réelle
06:00:00;62;Réelle
05:30:00;48;Réelle
05:00:00;44;Réelle
04:30:00;70;Réelle
04:00:00;32;Réelle
03:30:00;70;Réelle
03:00:00;76;Réelle
02:30:00;176;Réelle
02:00:00;62;Réelle
01:30:00;64;Réelle
01:00:00;64;Réelle
00:30:00;48;Réelle

11/05/2023;;
00:00:00;58;Réelle
23:30:00;116;Réelle
23:00:00;128;Réelle
22:30:00;76;Réelle
22:00:00;118;Réelle
21:30:00;40;Réelle
21:00:00;48;Réelle
20:30:00;48;Réelle
20:00:00;32;Réelle
19:30:00;56;Réelle
19:00:00;28;Réelle
18:30:00;50;Réelle
18:00:00;44;Réelle
17:30:00;36;Réelle
17:00:00;58;Réelle
16:30:00;22;Réelle
16:00:00;58;Réelle
15:30:00;38;Réelle
15:00:00;40;Réelle
14:30:00;56;Réelle
14:00:00;26;Réelle
13:30:00;58;Réelle
13:00:00;34;Réelle
12:30:00;52;Réelle
12:00:00;46;Réelle
11:30:00;44;Réelle
11:00:00;58;Réelle
10:30:00;60;Réelle
10:00:00;56;Réelle
09:30:00;270;Réelle
09:00:00;36;Réelle
08:30:00;54;Réelle
08:00:00;64;Réelle
07:30:00;40;Réelle
07:00:00;60;Réelle
06:30:00;26;Réelle
06:00:00;54;Réelle
05:30:00;42;Réelle
05:00:00;38;Réelle
04:30:00;58;Réelle
04:00:00;24;Réelle
03:30:00;58;Réelle
03:00:00;40;Réelle
02:30:00;40;Réelle
02:00:00;58;Réelle
01:30:00;26;Réelle
01:00:00;60;Réelle
00:30:00;38;Réelle

10/05/2023;;
00:00:00;58;Réelle
23:30:00;72;Réelle
23:00:00;34;Réelle
22:30:00;62;Réelle
22:00:00;46;Réelle
21:30:00;54;Réelle
21:00:00;70;Réelle
20:30:00;48;Réelle
20:00:00;110;Réelle
19:30:00;124;Réelle
19:00:00;74;Réelle
18:30:00;58;Réelle
18:00:00;36;Réelle
17:30:00;66;Réelle
17:00:00;88;Réelle
16:30:00;150;Réelle
16:00:00;58;Réelle
15:30:00;56;Réelle
15:00:00;50;Réelle
14:30:00;32;Réelle
14:00:00;58;Réelle
13:30:00;32;Réelle
13:00:00;48;Réelle
12:30:00;52;Réelle
12:00:00;32;Réelle
11:30:00;58;Réelle
11:00:00;32;Réelle
10:30:00;50;Réelle
10:00:00;52;Réelle
09:30:00;42;Réelle
09:00:00;66;Réelle
08:30:00;34;Réelle
08:00:00;52;Réelle
07:30:00;62;Réelle
07:00:00;32;Réelle
06:30:00;60;Réelle
06:00:00;36;Réelle
05:30:00;58;Réelle
05:00:00;54;Réelle
04:30:00;40;Réelle
04:00:00;66;Réelle
03:30:00;36;Réelle
03:00:00;60;Réelle
02:30:00;52;Réelle
02:00:00;44;Réelle
01:30:00;68;Réelle
01:00:00;36;Réelle
00:30:00;80;Réelle

09/05/2023;;
00:00:00;34;Réelle
23:30:00;82;Réelle
23:00:00;114;Réelle
22:30:00;152;Réelle
22:00:00;68;Réelle
21:30:00;72;Réelle
21:00:00;68;Réelle
20:30:00;54;Réelle
20:00:00;336;Réelle
19:30:00;360;Réelle
19:00:00;136;Réelle
18:30:00;62;Réelle
18:00:00;116;Réelle
17:30:00;242;Réelle
17:00:00;306;Réelle
16:30:00;130;Réelle
16:00:00;128;Réelle
15:30:00;162;Réelle
15:00:00;136;Réelle
14:30:00;164;Réelle
14:00:00;162;Réelle
13:30:00;164;Réelle
13:00:00;182;Réelle
12:30:00;158;Réelle
12:00:00;172;Réelle
11:30:00;180;Réelle
11:00:00;186;Réelle
10:30:00;186;Réelle
10:00:00;164;Réelle
09:30:00;186;Réelle
09:00:00;198;Réelle
08:30:00;292;Réelle
08:00:00;140;Réelle
07:30:00;78;Réelle
07:00:00;68;Réelle
06:30:00;36;Réelle
06:00:00;44;Réelle
05:30:00;56;Réelle
05:00:00;26;Réelle
04:30:00;58;Réelle
04:00:00;42;Réelle
03:30:00;40;Réelle
03:00:00;84;Réelle
02:30:00;140;Réelle
02:00:00;176;Réelle
01:30:00;168;Réelle
01:00:00;160;Réelle
00:30:00;148;Réelle

08/05/2023;;
00:00:00;38;Réelle
23:30:00;56;Réelle
23:00:00;58;Réelle
22:30:00;40;Réelle
22:00:00;72;Réelle
21:30:00;32;Réelle
21:00:00;300;Réelle
20:30:00;690;Réelle
20:00:00;140;Réelle
19:30:00;178;Réelle
19:00:00;144;Réelle
18:30:00;178;Réelle
18:00:00;152;Réelle
17:30:00;170;Réelle
17:00:00;616;Réelle
16:30:00;182;Réelle
16:00:00;612;Réelle
15:30:00;850;Réelle
15:00:00;224;Réelle
14:30:00;46;Réelle
14:00:00;92;Réelle
13:30:00;152;Réelle
13:00:00;66;Réelle
12:30:00;108;Réelle
12:00:00;96;Réelle
11:30:00;26;Réelle
11:00:00;58;Réelle
10:30:00;44;Réelle
10:00:00;42;Réelle
09:30:00;388;Réelle
09:00:00;46;Réelle
08:30:00;52;Réelle
08:00:00;52;Réelle
07:30:00;32;Réelle
07:00:00;60;Réelle
06:30:00;36;Réelle
06:00:00;46;Réelle
05:30:00;60;Réelle
05:00:00;26;Réelle
04:30:00;58;Réelle
04:00:00;48;Réelle
03:30:00;40;Réelle
03:00:00;68;Réelle
02:30:00;40;Réelle
02:00:00;62;Réelle
01:30:00;58;Réelle
01:00:00;54;Réelle
00:30:00;74;Réelle

07/05/2023;;
00:00:00;48;Réelle
23:30:00;84;Réelle
23:00:00;118;Réelle
22:30:00;152;Réelle
22:00:00;78;Réelle
21:30:00;70;Réelle
21:00:00;114;Réelle
20:30:00;44;Réelle
20:00:00;48;Réelle
19:30:00;66;Réelle
19:00:00;28;Réelle
18:30:00;76;Réelle
18:00:00;36;Réelle
17:30:00;144;Réelle
17:00:00;144;Réelle
16:30:00;272;Réelle
16:00:00;834;Réelle
15:30:00;738;Réelle
15:00:00;1696;Réelle
14:30:00;906;Réelle
14:00:00;744;Réelle
13:30:00;1790;Réelle
13:00:00;70;Réelle
12:30:00;64;Réelle
12:00:00;154;Réelle
11:30:00;60;Réelle
11:00:00;34;Réelle
10:30:00;58;Réelle
10:00:00;34;Réelle
09:30:00;58;Réelle
09:00:00;38;Réelle
08:30:00;54;Réelle
08:00:00;40;Réelle
07:30:00;54;Réelle
07:00:00;48;Réelle
06:30:00;60;Réelle
06:00:00;60;Réelle
05:30:00;94;Réelle
05:00:00;104;Réelle
04:30:00;94;Réelle
04:00:00;42;Réelle
03:30:00;66;Réelle
03:00:00;46;Réelle
02:30:00;54;Réelle
02:00:00;62;Réelle
01:30:00;50;Réelle
01:00:00;60;Réelle
00:30:00;78;Réelle

06/05/2023;;
00:00:00;72;Réelle
23:30:00;86;Réelle
23:00:00;84;Réelle
22:30:00;84;Réelle
22:00:00;72;Réelle
21:30:00;170;Réelle
21:00:00;70;Réelle
20:30:00;32;Réelle
20:00:00;50;Réelle
19:30:00;52;Réelle
19:00:00;32;Réelle
18:30:00;58;Réelle
18:00:00;34;Réelle
17:30:00;48;Réelle
17:00:00;54;Réelle
16:30:00;30;Réelle
16:00:00;58;Réelle
15:30:00;38;Réelle
15:00:00;44;Réelle
14:30:00;56;Réelle
14:00:00;28;Réelle
13:30:00;58;Réelle
13:00:00;36;Réelle
12:30:00;46;Réelle
12:00:00;54;Réelle
11:30:00;28;Réelle
11:00:00;58;Réelle
10:30:00;38;Réelle
10:00:00;44;Réelle
09:30:00;62;Réelle
09:00:00;34;Réelle
08:30:00;66;Réelle
08:00:00;44;Réelle
07:30:00;52;Réelle
07:00:00;62;Réelle
06:30:00;36;Réelle
06:00:00;66;Réelle
05:30:00;44;Réelle
05:00:00;54;Réelle
04:30:00;60;Réelle
04:00:00;38;Réelle
03:30:00;66;Réelle
03:00:00;42;Réelle
02:30:00;54;Réelle
02:00:00;60;Réelle
01:30:00;42;Réelle
01:00:00;68;Réelle
00:30:00;42;Réelle

05/05/2023;;
00:00:00;60;Réelle
23:30:00;62;Réelle
23:00:00;50;Réelle
22:30:00;78;Réelle
22:00:00;48;Réelle
21:30:00;50;Réelle
21:00:00;54;Réelle
20:30:00;30;Réelle
20:00:00;58;Réelle
19:30:00;36;Réelle
19:00:00;46;Réelle
18:30:00;54;Réelle
18:00:00;30;Réelle
17:30:00;58;Réelle
17:00:00;36;Réelle
16:30:00;46;Réelle
16:00:00;52;Réelle
15:30:00;30;Réelle
15:00:00;58;Réelle
14:30:00;36;Réelle
14:00:00;46;Réelle
13:30:00;54;Réelle
13:00:00;30;Réelle
12:30:00;58;Réelle
12:00:00;34;Réelle
11:30:00;50;Réelle
11:00:00;54;Réelle
10:30:00;34;Réelle
10:00:00;68;Réelle
09:30:00;28;Réelle
09:00:00;66;Réelle
08:30:00;96;Réelle
08:00:00;388;Réelle
07:30:00;102;Réelle
07:00:00;104;Réelle
06:30:00;68;Réelle
06:00:00;34;Réelle
05:30:00;74;Réelle
05:00:00;52;Réelle
04:30:00;48;Réelle
04:00:00;68;Réelle
03:30:00;36;Réelle
03:00:00;62;Réelle
02:30:00;50;Réelle
02:00:00;40;Réelle
01:30:00;68;Réelle
01:00:00;50;Réelle
00:30:00;70;Réelle

04/05/2023;;
00:00:00;112;Réelle
23:30:00;70;Réelle
23:00:00;74;Réelle
22:30:00;56;Réelle
22:00:00;120;Réelle
21:30:00;168;Réelle
21:00:00;138;Réelle
20:30:00;168;Réelle
20:00:00;150;Réelle
19:30:00;180;Réelle
19:00:00;236;Réelle
18:30:00;134;Réelle
18:00:00;146;Réelle
17:30:00;122;Réelle
17:00:00;170;Réelle
16:30:00;164;Réelle
16:00:00;168;Réelle
15:30:00;170;Réelle
15:00:00;152;Réelle
14:30:00;202;Réelle
14:00:00;72;Réelle
13:30:00;42;Réelle
13:00:00;36;Réelle
12:30:00;58;Réelle
12:00:00;22;Réelle
11:30:00;56;Réelle
11:00:00;38;Réelle
10:30:00;38;Réelle
10:00:00;54;Réelle
09:30:00;34;Réelle
09:00:00;56;Réelle
08:30:00;42;Réelle
08:00:00;60;Réelle
07:30:00;52;Réelle
07:00:00;36;Réelle
06:30:00;64;Réelle
06:00:00;34;Réelle
05:30:00;54;Réelle
05:00:00;48;Réelle
04:30:00;42;Réelle
04:00:00;62;Réelle
03:30:00;38;Réelle
03:00:00;70;Réelle
02:30:00;46;Réelle
02:00:00;86;Réelle
01:30:00;56;Réelle
01:00:00;130;Réelle
00:30:00;118;Réelle

03/05/2023;;
00:00:00;168;Réelle
23:30:00;132;Réelle
23:00:00;86;Réelle
22:30:00;196;Réelle
22:00:00;72;Réelle
21:30:00;58;Réelle
21:00:00;58;Réelle
20:30:00;28;Réelle
20:00:00;58;Réelle
19:30:00;42;Réelle
19:00:00;42;Réelle
18:30:00;74;Réelle
18:00:00;36;Réelle
17:30:00;68;Réelle
17:00:00;40;Réelle
16:30:00;44;Réelle
16:00:00;64;Réelle
15:30:00;34;Réelle
15:00:00;60;Réelle
14:30:00;40;Réelle
14:00:00;44;Réelle
13:30:00;62;Réelle
13:00:00;28;Réelle
12:30:00;60;Réelle
12:00:00;42;Réelle
11:30:00;42;Réelle
11:00:00;60;Réelle
10:30:00;30;Réelle
10:00:00;60;Réelle
09:30:00;40;Réelle
09:00:00;42;Réelle
08:30:00;60;Réelle
08:00:00;46;Réelle
07:30:00;70;Réelle
07:00:00;46;Réelle
06:30:00;58;Réelle
06:00:00;64;Réelle
05:30:00;52;Réelle
05:00:00;76;Réelle
04:30:00;108;Réelle
04:00:00;156;Réelle
03:30:00;82;Réelle
03:00:00;78;Réelle
02:30:00;72;Réelle
02:00:00;46;Réelle
01:30:00;74;Réelle
01:00:00;54;Réelle
00:30:00;62;Réelle

02/05/2023;;
00:00:00;74;Réelle
23:30:00;48;Réelle
23:00:00;78;Réelle
22:30:00;158;Réelle
22:00:00;66;Réelle
21:30:00;76;Réelle
21:00:00;40;Réelle
20:30:00;64;Réelle
20:00:00;44;Réelle
19:30:00;40;Réelle
19:00:00;60;Réelle
18:30:00;26;Réelle
18:00:00;58;Réelle
17:30:00;40;Réelle
17:00:00;44;Réelle
16:30:00;56;Réelle
16:00:00;28;Réelle
15:30:00;58;Réelle
15:00:00;40;Réelle
14:30:00;44;Réelle
14:00:00;56;Réelle
13:30:00;28;Réelle
13:00:00;68;Réelle
12:30:00;32;Réelle
12:00:00;62;Réelle
11:30:00;76;Réelle
11:00:00;178;Réelle
10:30:00;62;Réelle
10:00:00;58;Réelle
09:30:00;62;Réelle
09:00:00;40;Réelle
08:30:00;54;Réelle
08:00:00;64;Réelle
07:30:00;92;Réelle
07:00:00;60;Réelle
06:30:00;28;Réelle
06:00:00;52;Réelle
05:30:00;46;Réelle
05:00:00;36;Réelle
04:30:00;60;Réelle
04:00:00;26;Réelle
03:30:00;56;Réelle
03:00:00;44;Réelle
02:30:00;52;Réelle
02:00:00;90;Réelle
01:30:00;60;Réelle
01:00:00;92;Réelle
00:30:00;80;Réelle

01/05/2023;;
00:00:00;98;Réelle
23:30:00;98;Réelle
23:00:00;106;Réelle
22:30:00;132;Réelle
22:00:00;56;Réelle
21:30:00;78;Réelle
21:00:00;30;Réelle
20:30:00;130;Réelle
20:00:00;150;Réelle
19:30:00;126;Réelle
19:00:00;126;Réelle
18:30:00;130;Réelle
18:00:00;140;Réelle
17:30:00;814;Réelle
17:00:00;622;Réelle
16:30:00;84;Réelle
16:00:00;56;Réelle
15:30:00;82;Réelle
15:00:00;74;Réelle
14:30:00;64;Réelle
14:00:00;96;Réelle
13:30:00;62;Réelle
13:00:00;70;Réelle
12:30:00;68;Réelle
12:00:00;54;Réelle
11:30:00;78;Réelle
11:00:00;56;Réelle
10:30:00;86;Réelle
10:00:00;72;Réelle
09:30:00;36;Réelle
09:00:00;64;Réelle
08:30:00;42;Réelle
08:00:00;64;Réelle
07:30:00;48;Réelle
07:00:00;34;Réelle
06:30:00;58;Réelle
06:00:00;26;Réelle
05:30:00;50;Réelle
05:00:00;46;Réelle
04:30:00;34;Réelle
04:00:00;56;Réelle
03:30:00;30;Réelle
03:00:00;52;Réelle
02:30:00;44;Réelle
02:00:00;40;Réelle
01:30:00;62;Réelle
01:00:00;34;Réelle
00:30:00;66;Réelle

30/04/2023;;
00:00:00;74;Réelle
23:30:00;78;Réelle
23:00:00;196;Réelle
22:30:00;78;Réelle
22:00:00;126;Réelle
21:30:00;182;Réelle
21:00:00;258;Réelle
20:30:00;64;Réelle
20:00:00;56;Réelle
19:30:00;48;Réelle
19:00:00;32;Réelle
18:30:00;60;Réelle
18:00:00;32;Réelle
17:30:00;48;Réelle
17:00:00;54;Réelle
16:30:00;34;Réelle
16:00:00;62;Réelle
15:30:00;44;Réelle
15:00:00;60;Réelle
14:30:00;88;Réelle
14:00:00;984;Réelle
13:30:00;1788;Réelle
